Created at,User,Tweet,ID,Number of Retweets,Number of likes,Source,Location
2022-10-06 18:12:27+00:00,roslynngl,"Bubble tea 🧋
I'm matcha lover🍵 https://t.co/3PvTDEDoYD",1.57809E+18,0,1,Twitter for Android,"Barranquilla, Colombia"
2022-10-06 17:54:57+00:00,HunnyBundtz,"@Kur3naiart Mmm Matcha bubble tea sounds soooo good rn!
Thank you sm, Kurenai! You have always been so kind and sup… https://t.co/hY4hLeFAVC",1.57808E+18,0,1,Twitter Web App,DEC WAITLIST OPEN!
2022-10-06 17:50:01+00:00,Sugonmaballs69,i had some matcha bubble tea with peach tapioca pearls it was good,1.57808E+18,0,1,Twitter Web App,🇿🇦
2022-10-06 17:18:48+00:00,RenMistuyo,"So @Pierceinperson has me doing this on my favorites.
Food: Curry
Drink: Matcha tea
Color: Blues, black, purples an… https://t.co/GfGHTMvxya",1.57807E+18,0,3,Twitter for Android,Deepest Reaches of the Void
2022-10-06 16:53:09+00:00,chase_the_high,@mikeandike9990 I tried a matcha green tea vanilla the other day. Was pretty good,1.57807E+18,0,7,Twitter for iPhone,Terabithia 
2022-10-06 16:45:52+00:00,ElegantKenpachi,""" I think that green tea it's my favorite one by far. I enjoy sencha and matcha teas, and jasmine, of course.”

Sai… https://t.co/IC04JUb0Nd",1.57806E+18,0,0,Twitter Web App,The World
2022-10-06 16:30:19+00:00,ThePantiles,"Whether is a cappuccino, cortado or
matcha tea, @TrevorMottram has mugs for all taste buds! Pop into the shop to br… https://t.co/rYCSTPNk2g",1.57806E+18,0,1,Hootsuite Inc.,"Royal Tunbridge Wells, England"
2022-10-06 16:19:39+00:00,NeoGotham2K39,Happy Lemon - Strawberry matcha green tea https://t.co/jaECBWYCjZ,1.57806E+18,0,0,Twitter Web App,Neo Gotham 
2022-10-06 16:17:50+00:00,Luisa_Samayoaa,I’m obsessed with matcha boba tea,1.57806E+18,1,1,Twitter for iPhone,
2022-10-06 16:13:39+00:00,peroxide_fm,Going out of town today to pick up some juicy off fb marketplace which means Starbucks…no I will not be counting th… https://t.co/tf25WW12hu,1.57806E+18,0,1,Twitter for iPhone,tw!edtwt. 21 . -16 dni 
2022-10-06 16:01:31+00:00,jellytoastbun,somisomi review 10/10 it’s filled with nutella and the ice cream is ube and milk tea with matcha powder ♡ https://t.co/ZAwfc5SL1i,1.57805E+18,0,14,Twitter for iPhone,she/her.••.•°*•. artist🐛
2022-10-06 15:59:16+00:00,VR1ANA,venti iced matcha green tea latte w coconut milk &amp; 2 pumps of SF vanilla 💋 https://t.co/1j8vQXYpSh,1.57805E+18,0,1,Twitter for iPhone,
2022-10-06 15:55:40+00:00,AdoriaAstra,@Yehlawd (holds koma like a tea cup) precious matcha,1.57805E+18,0,1,Twitter for iPhone,Sukuna’s 伏魔御厨子
2022-10-06 15:45:51+00:00,diaumond,"Matcha green tea cake with a bold, distinctive green that snaps you to your senses.
Its surface is golden brown, an… https://t.co/It2B9LipMn",1.57805E+18,0,0,Twitter for Android,Avonlea.
2022-10-06 15:29:47+00:00,SeveraSnape,"@StacieTurner I had Matcha pancakes for the first time last week. Oh, man, so, good. With a green tea latte!",1.57804E+18,0,0,TW Blue,Renton
2022-10-06 15:23:22+00:00,FunsizeLadyGod,Matcha Tea with Almond Cashew Milk and honey and oregano 🌿 https://t.co/6QQNbjhHDF,1.57804E+18,0,0,Twitter for iPhone,
2022-10-06 15:22:36+00:00,LoveeBug973,@ThegirlJT It’s that matcha green tea lemonade for me 🤤😮‍💨,1.57804E+18,0,0,Twitter for iPhone,
2022-10-06 15:15:13+00:00,AiyaMatcha,"Calling all boba lovers!
 
This Matcha Milk Tea Boba by @modestmarce is the perfect refresher for any time of day.… https://t.co/BcgBUrpZIW",1.57804E+18,0,0,Hootsuite Inc.,"3530 Voyager St, Torrance, CA "
2022-10-06 15:11:57+00:00,JoyceT5737,Stress-Relieving Matcha Green Tea Latte (Recipe   Video) https://t.co/yiYLgJTaBJ via @epochtimes,1.57804E+18,0,0,Twitter for iPad,
2022-10-06 15:11:16+00:00,bread4kids,"The Matcha Milk Tea Tank, sister to the Taro Milk Tea Tank is now LIVE in @StreamRaiders! Grab this delicious skin… https://t.co/7LrBGVG2YQ",1.57804E+18,1,4,Twitter Web App,
2022-10-06 15:07:07+00:00,ccccoffeebreak,@rkaive97 Ah yes I've heard of that! I've enjoyed dirty matcha. The thing I thought was different was that it was w… https://t.co/gZjEbfcOUP,1.57804E+18,0,1,Twitter for Android,
2022-10-06 15:05:12+00:00,AngelaB65114682,Our Hemp Overnight Nourishing Rescue Mask is a creamy and rich mask that is kind on the skin and leaves it feeling… https://t.co/Tg9rSEdhnW,1.57804E+18,1,1,TBS Social,
2022-10-06 15:04:30+00:00,rkaive97,"@ccccoffeebreak If you've ever heard of ""dirty chai"" or ""dirty matcha"" it's basically Chai or matcha tea with espresso. Same concept",1.57804E+18,0,1,Twitter for Android,"Chicago, IL"
2022-10-06 15:02:31+00:00,SatelliteCoffee,“There is something in the nature of tea that leads us into a world of quiet contemplation of life.” – Lin Yutang… https://t.co/PWPwqHSwCK,1.57804E+18,0,5,Hootsuite Inc.,"Albuquerque, NM"
2022-10-06 14:48:48+00:00,yammi_bammi,@SelfCareGamer1 Perfect aggrssive for the morning 😂 Matcha is good! I am usually more of a dark/black tea kinda guy… https://t.co/SfEYCkub8V,1.57803E+18,0,0,Twitter for Android,"Colorado, USA"
2022-10-06 14:43:34+00:00,dtxserena,that matcha tea latte w sweet foam got me 😂 https://t.co/m5Bdcg8DXL,1.57803E+18,0,0,Twitter for iPhone,"Dallas, TX"
2022-10-06 14:41:55+00:00,Sbitlow,"Okay, the Green matcha tea latte is delicious. 🥹",1.57803E+18,0,1,Twitter for iPhone,
2022-10-06 14:24:26+00:00,HojichaCo,"🍂 Matcha chocolate with hojicha tea leaves, cacao nibs, and wild-foraged pistachios. https://t.co/eE0vbKVIgH https://t.co/U96LtTgEWV",1.57803E+18,0,5,Twitter Web App,🇯🇵✈️🇺🇲 🇨🇦 🇬🇧
2022-10-06 14:19:33+00:00,teaformeplease,I'm exploring the flexibility of matcha by trying 3 offerings from @twoleavestea. Don't miss the special discount j… https://t.co/bnnchY1GdX,1.57803E+18,0,1,Hootsuite Inc.,"New Jersey, USA"
2022-10-06 14:18:48+00:00,PhoenixRetainer,"@learnedarchon ""Whooo! A tea fan I see! Well, I can offer you matcha, sencha... or would you perhaps wish to try bo… https://t.co/FQLgUMP9Bs",1.57803E+18,0,0,Twitter for Android,muse 25 | mun +21
2022-10-06 14:14:07+00:00,aquariansun156,"Maybe caffeine is still a mistake for me.

I trusted you, matcha tea.

I trusted yooooooooou.

Now I'm sitting here… https://t.co/RxnxXHIgSK",1.57803E+18,1,1,Twitter Web App,
2022-10-06 14:03:31+00:00,Techgnostik,@Kristennetten Try @ethalivefully green kratom tea with matcha. Mmmmm. 🤩,1.57802E+18,0,0,Twitter for Android,
2022-10-06 13:59:43+00:00,tebogo_n_m,This matcha tea is so thick😭🤌,1.57802E+18,0,0,Twitter for Android,BFN/PTA
2022-10-06 13:28:21+00:00,GoshZilla,When that matcha green tea hits just right and a) puts you into a positive headspace and b) turns you into a chatty… https://t.co/uOQOLsltHD,1.57801E+18,0,1,Twitter Web App,
2022-10-06 13:19:36+00:00,chel_faust,matcha toasted rice tea 😌💗🍵,1.57801E+18,1,22,Twitter Web App,Ankh-Morpork 
2022-10-06 13:18:06+00:00,bkhalear,Matcha green tea 🍵 starting my morning off right,1.57801E+18,0,1,Twitter for iPhone,"Maryland, USA"
2022-10-06 13:03:27+00:00,beardancemarket,"NEW Tha Best Kombucha flavor on tap! ⠀
⠀
Longevity is made with raw kombucha, black tea, matcha tea, chlorella, bar… https://t.co/0i1Yoowtj2",1.57801E+18,0,0,IFTTT,"Christiansburg, VA"
2022-10-06 12:59:45+00:00,dingbobaorders,can my girlfriend get a matcha milk tea slight sugar with 70% ice and egg pudding 😊 #gsem,1.57801E+18,0,0,"Cheap Bots, Done Quick!",
2022-10-06 12:52:29+00:00,Lydsy22,"@4SHlSH matcha ice cream by davids tea, it’s a tea flavour",1.57801E+18,0,1,Twitter for iPhone,"Bengaluru, India"
2022-10-06 12:25:44+00:00,lolwtfmeth,@ruby_aguilar15 I love the taste of matcha!! LOL but I’m also a fan of herbal tastes I drink a lot of tea so maybe that’s why,1.578E+18,0,0,Twitter for iPhone,
2022-10-06 12:23:52+00:00,vr_penny,"Japan is a country with many faces, meaning Japanese souvenirs are equally diverse. For the oldies back home pick u… https://t.co/BIP6WX0M4j",1.578E+18,0,0,twittbot.net,
2022-10-06 12:18:30+00:00,taylorari9,Drinking a cup of ice coffee I don’t how people drink this everyday. I rather drink tea or matcha latte,1.578E+18,0,0,Twitter for iPhone,Boston 
2022-10-06 12:04:41+00:00,matchahills,5 Awesome Health Benefits of Matcha Green Tea  https://t.co/DOgjDiQJ3e via @Downshiftology,1.57799E+18,0,0,Botbird tweets,"Los Angeles, CA"
2022-10-06 12:00:46+00:00,Saifemininecare,"Tomorrow gonna be your good day , Good night 💤 

 Color : 🥃Blackblack / 🧋Milk tea / 🥞More syrup / 🍓Strawberry milk… https://t.co/SoimooTDPM",1.57799E+18,0,0,PLANOLY,
2022-10-06 11:51:18+00:00,ketchap_packet,"tea + milk 
coffee + milk
matcha + milk

MILK &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;",1.57799E+18,0,0,Twitter for Android,clown country
2022-10-06 11:32:43+00:00,agha_tea,"Have you tried Matcha tea yet?
Here are some reasons for this:
🍵 Contains antioxidants. Is rich in catechins, that… https://t.co/oW5YO1hHmW",1.57799E+18,0,1,Twitter Web App,
2022-10-06 11:21:28+00:00,shahidagaazali,Rase nk try matcha/green tea🤔,1.57798E+18,0,0,Twitter for Android,dungun
2022-10-06 11:09:19+00:00,JDJCureton,"@unbrokeann @pundiddley You do with matcha, though. When tea was first made, it was ground up white tea with added… https://t.co/0XOkbu4kJV",1.57798E+18,0,2,Twitter for iPhone,Somewhere in Ecclesiastes
2022-10-06 11:08:56+00:00,KabaSeicha,"ORGANIC SENCHA GREEN TEA TEABAG , Available in stock.
KAGOSHIMA SENCHA GREEN TEA  
KABASEICHA TEABAG PRODUCTION… https://t.co/jFkquAlgrd",1.57798E+18,0,0,Twitter for iPhone,"Kamibeppu,Eicho Minamikyushu "
2022-10-06 10:45:28+00:00,frui_t33,"@creepycompanies i like matcha but not normal green tea, normal green tea is good sometimes tho, i dont rlly like hot drinks",1.57797E+18,0,0,Twitter for iPhone,any prns
2022-10-06 10:22:35+00:00,Gunnyhighway10,"Trying a blue ""calming"" tea from #nimbinherbs while I wait for my @GorillaeNFT Matcha Tea which I ordered with my s… https://t.co/pnN6YnAyYw",1.57797E+18,1,2,Twitter for Android,
2022-10-06 10:07:52+00:00,RonMendoza209,"Green Tea Matcha✨🍵 I got to get a new big demon slayer mug😞🤦🏻‍♂️
#greentea #greenteamatcha #japanesegreentea… https://t.co/LPt1M2cwms",1.57796E+18,0,0,Twitter for iPhone,United States
2022-10-06 10:00:00+00:00,teabot451,"Large
Nitro Tea
Shake
Matcha, Cherry, Peach
Soy Milk
Extra Sweet
Price: $7.52",1.57796E+18,0,0,Teabot 451,
2022-10-06 08:59:17+00:00,G1RLBOSS1NG,"tall iced matcha green tea latte w 2 pumps sf vanilla, 1 pump caramel, and pumpkin spice cold foam. and how ab we g… https://t.co/QvNVx2OLVq",1.57795E+18,0,12,Twitter for iPhone,femcel
2022-10-06 08:23:03+00:00,mistantics,Packed tons of Tea for my colleagues this morning and then I just realised I don't think half of them are even gonn… https://t.co/rsAmxCcqYM,1.57794E+18,0,10,Twitter for Android,📧: info.mistantics@gmail.com
2022-10-06 08:00:01+00:00,matcha_sadou,"It is healthier to whip matcha than to whip it without it.
The reason is that the ingredients of matcha can be take… https://t.co/95CFpuuNPP",1.57793E+18,1,5,Twitter Web App,東京 千代田区
2022-10-06 07:34:15+00:00,KOYOCHATEA,Delicious Vegan Mousse with a topping of super antioxidant matcha tea! A little goes a long way! #koyocha #matcha… https://t.co/M7Wjxss73G,1.57793E+18,0,1,Twitter Web App,
2022-10-06 07:33:45+00:00,Kur3naiart,"@HunnyBundtz I can't wait for your announcement, and whatever choice you make, if it's the right one for you, I'm s… https://t.co/2oSedLfiYA",1.57793E+18,0,2,Twitter Web App,For comms info (੭ˊ꒳​ˋ)੭ »  
2022-10-06 07:29:09+00:00,WalterEicher,It's time for a Matcha tea https://t.co/PrNeLPg3wo,1.57792E+18,5,72,Twitter for Android,
2022-10-06 07:22:11+00:00,OxalisTea,Another of #oxalis' #tea-related #healthtips: One way of keeping colds at bay in colder seasons is to drink a cup o… https://t.co/O0eGCoruvf,1.57792E+18,0,1,Twitter Web App,"Slusovice, Czech Republic"
2022-10-06 06:59:32+00:00,RollOnSteamboat,@royal_deee Green tea is only good as green tea. Matcha flavoring is bullshit,1.57792E+18,0,1,Twitter for Android,"Winnemucca, NV"
2022-10-06 06:35:13+00:00,Guidable_info,🍵How much do you know about Japanese tea ceremonies? Read all about the background and the process in today's artic… https://t.co/cXLRvE47Lk,1.57791E+18,0,0,Twitter Web App,Akasaka
2022-10-06 06:08:47+00:00,WaterFall_Kong,"@_RockyRabbit_ made me do this...
my faves
Food: Sushi 
Drink: Alcoholic (Moscow Mule) normal (Matcha tea)
Color: B… https://t.co/IEhBKoB9XE",1.5779E+18,0,4,Twitter Web App,"California, USA"
2022-10-06 06:03:09+00:00,RouleauBeaucoup,"#Spotify #Playlist - In Continued Peace 16. #Chillhop, #Jazzhop &amp; #Matcha #Tea #Music 48min
#Beats #Lofi
https://t.co/IHfl32Ul4H",1.5779E+18,0,2,Twitter Web App,
2022-10-06 06:00:00+00:00,teabot451,"Small
Tea Latte
More ice
Matcha, Yogurt
Teas: Matcha Super Green
Bubbles: Tri-Color Jellies
Price: $4.72",1.5779E+18,0,0,Teabot 451,
2022-10-06 05:25:41+00:00,dianamorag,"Matcha green tea, sweet potato &amp; chestnut flavoured KitKats 🍵🍠🌰🍫 https://t.co/HPGMrSTfUY",1.57789E+18,0,2,Twitter for iPhone,Sydney // Paris // London
2022-10-06 05:22:07+00:00,magiksora,@DongilESF @abdoggers Donnie did you not know that matcha is green tea flavor??,1.57789E+18,0,2,Twitter for Android,
2022-10-06 05:16:43+00:00,bucket_o_charms,"hihi deli 🫶🫶
5 faves, 5 tags!
food: matcha mille crepe/ice cream mochi
drink: peppermint tea
colour: pink slayy 💗
s… https://t.co/KWMljDIq78",1.57789E+18,0,4,Twitter for Android,"Qiandeng Temple, Ghost City"
2022-10-06 05:05:29+00:00,Rathloskiller69,"@ManicMoths Matcha green tea with extra surgar , tapioca and milk cap",1.57789E+18,0,0,Twitter for Android,
2022-10-06 05:02:34+00:00,vkookIiet,@tayIortan ok like i love matcha sm but i just want u to try mango passionfruit black tea half sugar half ice with pearls,1.57789E+18,0,0,Twitter for iPhone,she her 17
2022-10-06 04:08:37+00:00,uhmilio,@Alexiskayanna Drink matcha or green tea! Way better no crash,1.57787E+18,0,0,Twitter for iPhone,
2022-10-06 03:37:49+00:00,keepitsoggy,"really debating going downstairs in the rain for a matcha, coffee, and fruit tea (i live above multiple cafes and boba store, sue me)",1.57787E+18,0,3,Twitter Web App,denial
2022-10-06 03:36:25+00:00,heathtrash,"@kristy_tea also matcha is a complete anathema to the judges’ tastebuds. you’d think food judges would have tried, idk, food before",1.57787E+18,0,6,Twitter for iPhone,"London, England"
2022-10-06 03:20:51+00:00,aisakiiii,"Thanks for the tag delii🤍

Five Faves Five Tags:
Food: ice cream! 💕
Drink: matcha, cream &amp; cookies, tea
Colour: sof… https://t.co/bfAkZfMbZt",1.57786E+18,0,5,Twitter for Android,
2022-10-06 02:56:45+00:00,hazelcoffee_,"Korang, go laa buy the limited edition matcha brownies ni from @dddeijii 

Rasa dia macam green tea latte starbucks… https://t.co/nvWBdboexI",1.57786E+18,2,4,Twitter for iPhone,
2022-10-06 02:55:32+00:00,chamomillehoney,@teacals444 Green tea matcha 🌟 or curry matcha,1.57786E+18,0,0,Twitter for Android,
2022-10-06 02:46:14+00:00,PetiKishHun,Homemade matcha green tea cookies with white chocolate and added a little drizzle of dark chocolate for the scenery… https://t.co/6YTEuoPTbQ,1.57785E+18,0,1,Twitter for Android,
2022-10-06 02:36:47+00:00,satelliteismygf,someone buy me an iced matcha tea latte w all my little specifications im having a rly bad night,1.57785E+18,0,0,Twitter for iPhone,"she,her"
2022-10-06 02:34:27+00:00,PetiKishHun,Other I like a lot of unique different cookies and try new flavors but if I had to pick only one it would be Homema… https://t.co/XRGILrSEBJ,1.57785E+18,0,1,Twitter Web App,
2022-10-06 02:14:26+00:00,Kaylawkays,I’m a sucker for a vanilla green tea matcha latte 😭🫶🏽,1.57784E+18,0,0,Twitter for iPhone,
2022-10-06 02:08:07+00:00,Rosebell_ART,"@darlingstrawbie ohh heck yeah, iced matcha &amp; chai tea are so yummy!! 10/10 taste 👌💖",1.57784E+18,0,2,Twitter Web App,United States
2022-10-06 02:02:26+00:00,darlingstrawbie,@Rosebell_ART it varies! i like the ham and cheese croissant!! i also like iced matcha lattes or iced chai tea !! a… https://t.co/y26VTGOyJb,1.57784E+18,0,2,Twitter Web App,i: yuyupurinn | b: dndntic
2022-10-06 02:02:12+00:00,nicanicaycay,Banana loaf cake x matcha tea 🥰,1.57784E+18,0,1,Twitter for Android,"CEO,OOO,OOO "
2022-10-06 01:56:10+00:00,Wiggmin1,"@NyxTheNeko ""I'm drinking Matcha tea, so how's you day going?""",1.57784E+18,0,1,Twitter Web App,
2022-10-06 01:42:01+00:00,bread4kids,Coming to @StreamRaiders tomorrow... the Matcha Milk Tea Tank! https://t.co/AIOfDScfvr,1.57784E+18,0,7,Twitter Web App,
2022-10-06 01:35:29+00:00,rehownet2,"Nishio Tea Cooperative Association, Nishio City, Aichi Prefecture This year marks the 150th anniversary of its foun… https://t.co/pzUAaOKFlG",1.57783E+18,0,0,WordPress.com,
2022-10-06 01:15:20+00:00,MANDSAMOUR,MATCHA GREEN TEA LATTE / FRAPPE https://t.co/tOrzIiTVbs,1.57783E+18,0,0,Twitter for iPhone,welcome to my world 
2022-10-06 01:10:21+00:00,mapunja_1,"Matcha green tea cake with a bold, distinctive green that snaps you to your senses.
Its surface is golden brown, an… https://t.co/6w92xwNKch",1.57783E+18,0,0,Twitter for Android,
2022-10-06 00:56:28+00:00,SoKaylah,I had a matcha chai green tea latte w oat milk my life is changed forever,1.57783E+18,0,0,Twitter for iPhone,Gone
2022-10-06 00:36:16+00:00,traderttt9,@JohnSerwach @readtw271 @Mike_Taylor1972 @SehrLangsam2 @Will_DeCotiis @rubecube12 @LukeGromen @matthew_pines… https://t.co/GJPwSwPbOP,1.57782E+18,0,1,TweetDeck,Tokyo
2022-10-06 00:33:14+00:00,Keyinee,"@ThegirlJT Matcha green tea frappe, little extra sweetener lol it’s my favorite. Not too sweet &amp; not too bitter",1.57782E+18,0,0,Twitter for iPhone,"Texas, USA"
2022-10-06 00:28:27+00:00,CBDCalifornia,"#Focus, de-stress and find #balance with OM’s #soothing #Organic #Matcha #GreenTea from the heart of #Nishio,… https://t.co/zbbDOQcGwa",1.57782E+18,0,0,Twitter for iPhone,"Studio City, Los Angeles"
2022-10-06 00:23:52+00:00,l0velycin,iced chai tea latte w/ matcha cold foam (oat milk) https://t.co/ETzPLzZI6U,1.57782E+18,0,0,Twitter for iPhone,
2022-10-06 00:21:02+00:00,nitzaayanna__,That TikTok Iced matcha green tea latte drink https://t.co/ktx5iPRRQK,1.57782E+18,0,1,Twitter for iPhone,NY | FL
2022-10-06 00:07:24+00:00,destttinyy,an iced green tea matcha would save me rn,1.57781E+18,0,6,Twitter for iPhone,xo
2022-10-06 00:01:28+00:00,safsfairy,@julesandrues omg that’s sooo good. coffee makes me shaky sometimes lol. tbh im not a coffee girl i prefer tea and matcha,1.57781E+18,0,1,Twitter for iPhone,Morocco
